OrderID,DateKey,ProductID,GeoID,ChannelID,PromotionID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoods,Profit
ORD-20250101-022029,20250101,1003,506,301,0,3,204.45,0.0,613.35,0.0,613.35,108.85,326.55,286.8
ORD-20250101-022030,20250101,1013,516,301,0,14,539.74,0.0,7556.36,0.0,7556.36,327.32,4582.48,2973.88
ORD-20250101-022031,20250101,1004,504,302,0,10,186.71,0.0,1867.1,0.0,1867.1,107.66,1076.6,790.5
ORD-20250101-022032,20250101,1019,518,301,0,8,2155.26,0.0,17242.08,0.0,17242.08,1243.92,9951.36,7290.72
ORD-20250101-022033,20250101,1023,509,303,0,5,2441.4,0.0,12207.0,0.0,12207.0,1369.47,6847.35,5359.65
ORD-20250101-022034,20250101,1013,504,303,0,43,539.74,0.0,23208.82,0.0,23208.82,327.32,14074.76,9134.06
ORD-20250101-022035,20250101,1014,522,302,0,8,620.24,0.0,4961.92,0.0,4961.92,337.6,2700.8,2261.12
ORD-20250102-022036,20250102,1013,501,303,0,24,539.74,0.0,12953.76,0.0,12953.76,327.32,7855.68,5098.08
ORD-20250102-022037,20250102,1019,501,304,0,80,2155.26,0.0,172420.8,0.0,172420.8,1243.92,99513.6,72907.2
ORD-20250102-022038,20250102,1016,508,302,0,20,252.72,0.0,5054.4,0.0,5054.4,128.58,2571.6,2482.8
ORD-20250102-022039,20250102,1001,503,303,0,23,195.14,0.0,4488.22,0.0,4488.22,105.82,2433.86,2054.36
ORD-20250102-022040,20250102,1010,513,301,0,7,542.75,0.0,3799.25,0.0,3799.25,284.61,1992.27,1806.98
ORD-20250102-022041,20250102,1008,516,302,0,21,196.47,0.0,4125.87,0.0,4125.87,129.1,2711.1,1414.77
ORD-20250102-022042,20250102,1001,524,302,0,17,195.14,0.0,3317.38,0.0,3317.38,105.82,1798.94,1518.44
ORD-20250102-022043,20250102,1006,517,303,0,21,217.32,0.0,4563.72,0.0,4563.72,124.01,2604.21,1959.51
ORD-20250102-022044,20250102,1020,516,301,0,10,1763.33,0.0,17633.3,0.0,17633.3,911.16,9111.6,8521.7
ORD-20250102-022045,20250102,1013,514,302,0,7,539.74,0.0,3778.18,0.0,3778.18,327.32,2291.24,1486.94
ORD-20250102-022046,20250102,1023,508,303,0,50,2441.4,0.0,122070.0,0.0,122070.0,1369.47,68473.5,53596.5
ORD-20250102-022047,20250102,1010,501,301,0,36,542.75,0.0,19539.0,0.0,19539.0,284.61,10245.96,9293.04
ORD-20250102-022048,20250102,1003,516,302,0,30,204.45,0.0,6133.5,0.0,6133.5,108.85,3265.5,2868.0
ORD-20250102-022049,20250102,1008,519,304,0,34,196.47,0.0,6679.98,0.0,6679.98,129.1,4389.4,2290.58
ORD-20250103-022050,20250103,1007,508,303,0,41,193.73,0.0,7942.93,0.0,7942.93,110.72,4539.52,3403.41
ORD-20250103-022051,20250103,1013,501,302,0,38,539.74,0.0,20510.12,0.0,20510.12,327.32,12438.16,8071.96
ORD-20250103-022052,20250103,1005,501,304,0,55,120.36,0.0,6619.8,0.0,6619.8,68.4,3762.0,2857.8
ORD-20250103-022053,20250103,1018,503,303,0,18,627.63,0.0,11297.34,0.0,11297.34,368.52,6633.36,4663.98
ORD-20250103-022054,20250103,1004,507,304,0,11,186.71,0.0,2053.81,0.0,2053.81,107.66,1184.26,869.55
ORD-20250103-022055,20250103,1010,513,301,0,14,542.75,0.0,7598.5,0.0,7598.5,284.61,3984.54,3613.96
ORD-20250103-022056,20250103,1023,514,301,0,6,2441.4,0.0,14648.4,0.0,14648.4,1369.47,8216.82,6431.58
ORD-20250103-022057,20250103,1018,513,302,0,15,627.63,0.0,9414.45,0.0,9414.45,368.52,5527.8,3886.65
ORD-20250103-022058,20250103,1023,501,301,0,43,2441.4,0.0,104980.2,0.0,104980.2,1369.47,58887.21,46092.99
ORD-20250103-022059,20250103,1020,505,303,0,37,1763.33,0.0,65243.21,0.0,65243.21,911.16,33712.92,31530.29
ORD-20250103-022060,20250103,1003,505,301,0,28,204.45,0.0,5724.6,0.0,5724.6,108.85,3047.8,2676.8
ORD-20250103-022061,20250103,1004,508,304,0,37,186.71,0.0,6908.27,0.0,6908.27,107.66,3983.42,2924.85
ORD-20250103-022062,20250103,1013,512,301,0,23,539.74,0.0,12414.02,0.0,12414.02,327.32,7528.36,4885.66
ORD-20250103-022063,20250103,1007,520,301,0,11,193.73,0.0,2131.03,0.0,2131.03,110.72,1217.92,913.11
ORD-20250104-022064,20250104,1022,508,302,0,64,1209.05,0.0,77379.2,0.0,77379.2,672.03,43009.92,34369.28
ORD-20250104-022065,20250104,1018,502,304,0,78,627.63,0.0,48955.14,0.0,48955.14,368.52,28744.56,20210.58
ORD-20250104-022066,20250104,1013,502,301,0,29,539.74,0.0,15652.46,0.0,15652.46,327.32,9492.28,6160.18
ORD-20250104-022067,20250104,1017,501,301,0,20,357.47,0.0,7149.4,0.0,7149.4,208.24,4164.8,2984.6
ORD-20250104-022068,20250104,1020,515,302,0,21,1763.33,0.0,37029.93,0.0,37029.93,911.16,19134.36,17895.57
ORD-20250104-022069,20250104,1005,517,301,0,4,120.36,0.0,481.44,0.0,481.44,68.4,273.6,207.84
ORD-20250104-022070,20250104,1022,503,302,0,13,1209.05,0.0,15717.65,0.0,15717.65,672.03,8736.39,6981.26
ORD-20250104-022071,20250104,1008,506,303,0,29,196.47,0.0,5697.63,0.0,5697.63,129.1,3743.9,1953.73
ORD-20250104-022072,20250104,1012,520,301,0,3,852.4,0.0,2557.2,0.0,2557.2,495.07,1485.21,1071.99
ORD-20250104-022073,20250104,1006,508,302,0,43,217.32,0.0,9344.76,0.0,9344.76,124.01,5332.43,4012.33
ORD-20250104-022074,20250104,1007,513,304,0,38,193.73,0.0,7361.74,0.0,7361.74,110.72,4207.36,3154.38
ORD-20250104-022075,20250104,1019,518,303,0,12,2155.26,0.0,25863.12,0.0,25863.12,1243.92,14927.04,10936.08
ORD-20250104-022076,20250104,1003,510,301,0,12,204.45,0.0,2453.4,0.0,2453.4,108.85,1306.2,1147.2
ORD-20250104-022077,20250104,1005,507,301,0,5,120.36,0.0,601.8,0.0,601.8,68.4,342.0,259.8
ORD-20250104-022078,20250104,1019,513,301,0,3,2155.26,0.0,6465.78,0.0,6465.78,1243.92,3731.76,2734.02
ORD-20250104-022079,20250104,1004,520,304,0,44,186.71,0.0,8215.24,0.0,8215.24,107.66,4737.04,3478.2
ORD-20250105-022080,20250105,1001,505,303,0,61,195.14,0.0,11903.54,0.0,11903.54,105.82,6455.02,5448.52
ORD-20250105-022081,20250105,1021,520,304,0,42,2016.18,0.0,84679.56,0.0,84679.56,1132.3,47556.6,37122.96
ORD-20250105-022082,20250105,1016,508,301,0,75,252.72,0.0,18954.0,0.0,18954.0,128.58,9643.5,9310.5
ORD-20250105-022083,20250105,1008,520,305,0,39,196.47,0.0,7662.33,0.0,7662.33,129.1,5034.9,2627.43
ORD-20250105-022084,20250105,1005,501,301,0,23,120.36,0.0,2768.28,0.0,2768.28,68.4,1573.2,1195.08
ORD-20250105-022085,20250105,1008,519,301,0,8,196.47,0.0,1571.76,0.0,1571.76,129.1,1032.8,538.96
ORD-20250105-022086,20250105,1018,502,305,0,34,627.63,0.0,21339.42,0.0,21339.42,368.52,12529.68,8809.74
ORD-20250105-022087,20250105,1020,507,304,0,24,1763.33,0.0,42319.92,0.0,42319.92,911.16,21867.84,20452.08
ORD-20250105-022088,20250105,1020,521,301,0,15,1763.33,0.0,26449.95,0.0,26449.95,911.16,13667.4,12782.55
ORD-20250105-022089,20250105,1018,517,302,0,15,627.63,0.0,9414.45,0.0,9414.45,368.52,5527.8,3886.65
ORD-20250106-022090,20250106,1018,502,301,0,17,627.63,0.0,10669.71,0.0,10669.71,368.52,6264.84,4404.87
ORD-20250106-022091,20250106,1023,515,301,0,3,2441.4,0.0,7324.2,0.0,7324.2,1369.47,4108.41,3215.79
ORD-20250106-022092,20250106,1023,516,303,0,19,2441.4,0.0,46386.6,0.0,46386.6,1369.47,26019.93,20366.67
ORD-20250106-022093,20250106,1011,514,303,0,5,491.02,0.0,2455.1,0.0,2455.1,250.08,1250.4,1204.7
ORD-20250106-022094,20250106,1006,521,301,0,36,217.32,0.0,7823.52,0.0,7823.52,124.01,4464.36,3359.16
ORD-20250106-022095,20250106,1019,507,305,0,14,2155.26,0.0,30173.64,0.0,30173.64,1243.92,17414.88,12758.76
ORD-20250106-022096,20250106,1005,502,301,0,28,120.36,0.0,3370.08,0.0,3370.08,68.4,1915.2,1454.88
ORD-20250106-022097,20250106,1001,507,302,0,30,195.14,0.0,5854.2,0.0,5854.2,105.82,3174.6,2679.6
ORD-20250106-022098,20250106,1002,516,301,0,21,158.28,0.0,3323.88,0.0,3323.88,83.66,1756.86,1567.02
ORD-20250106-022099,20250106,1008,506,303,0,10,196.47,0.0,1964.7,0.0,1964.7,129.1,1291.0,673.7
ORD-20250106-022100,20250106,1001,506,302,0,13,195.14,0.0,2536.82,0.0,2536.82,105.82,1375.66,1161.16
ORD-20250106-022101,20250106,1001,520,303,0,38,195.14,0.0,7415.32,0.0,7415.32,105.82,4021.16,3394.16
ORD-20250107-022102,20250107,1013,513,305,0,20,539.74,0.0,10794.8,0.0,10794.8,327.32,6546.4,4248.4
ORD-20250107-022103,20250107,1020,503,304,0,33,1763.33,0.0,58189.89,0.0,58189.89,911.16,30068.28,28121.61
ORD-20250107-022104,20250107,1020,513,302,0,4,1763.33,0.0,7053.32,0.0,7053.32,911.16,3644.64,3408.68
ORD-20250107-022105,20250107,1011,510,304,0,35,491.02,0.0,17185.7,0.0,17185.7,250.08,8752.8,8432.9
ORD-20250107-022106,20250107,1023,520,302,0,7,2441.4,0.0,17089.8,0.0,17089.8,1369.47,9586.29,7503.51
ORD-20250107-022107,20250107,1003,501,302,0,28,204.45,0.0,5724.6,0.0,5724.6,108.85,3047.8,2676.8
ORD-20250107-022108,20250107,1018,508,304,0,19,627.63,0.0,11924.97,0.0,11924.97,368.52,7001.88,4923.09
ORD-20250107-022109,20250107,1021,521,302,0,23,2016.18,0.0,46372.14,0.0,46372.14,1132.3,26042.9,20329.24
ORD-20250107-022110,20250107,1004,503,302,0,29,186.71,0.0,5414.59,0.0,5414.59,107.66,3122.14,2292.45
ORD-20250107-022111,20250107,1005,519,303,0,8,120.36,0.0,962.88,0.0,962.88,68.4,547.2,415.68
ORD-20250107-022112,20250107,1001,516,301,0,32,195.14,0.0,6244.48,0.0,6244.48,105.82,3386.24,2858.24
ORD-20250107-022113,20250107,1020,504,302,0,32,1763.33,0.0,56426.56,0.0,56426.56,911.16,29157.12,27269.44
ORD-20250107-022114,20250107,1001,523,304,0,27,195.14,0.0,5268.78,0.0,5268.78,105.82,2857.14,2411.64
ORD-20250107-022115,20250107,1003,503,302,0,18,204.45,0.0,3680.1,0.0,3680.1,108.85,1959.3,1720.8
ORD-20250107-022116,20250107,1007,508,301,0,4,193.73,0.0,774.92,0.0,774.92,110.72,442.88,332.04
ORD-20250107-022117,20250107,1002,503,301,0,30,158.28,0.0,4748.4,0.0,4748.4,83.66,2509.8,2238.6
ORD-20250108-022118,20250108,1004,504,301,0,20,186.71,0.0,3734.2,0.0,3734.2,107.66,2153.2,1581.0
ORD-20250108-022119,20250108,1020,504,303,0,8,1763.33,0.0,14106.64,0.0,14106.64,911.16,7289.28,6817.36
ORD-20250108-022120,20250108,1007,516,303,0,7,193.73,0.0,1356.11,0.0,1356.11,110.72,775.04,581.07
ORD-20250108-022121,20250108,1011,506,303,0,30,491.02,0.0,14730.6,0.0,14730.6,250.08,7502.4,7228.2
ORD-20250108-022122,20250108,1020,521,304,0,31,1763.33,0.0,54663.23,0.0,54663.23,911.16,28245.96,26417.27
ORD-20250108-022123,20250108,1007,516,304,0,65,193.73,0.0,12592.45,0.0,12592.45,110.72,7196.8,5395.65
ORD-20250108-022124,20250108,1002,513,302,0,12,158.28,0.0,1899.36,0.0,1899.36,83.66,1003.92,895.44
ORD-20250108-022125,20250108,1005,515,303,0,4,120.36,0.0,481.44,0.0,481.44,68.4,273.6,207.84
ORD-20250108-022126,20250108,1010,503,301,0,11,542.75,0.0,5970.25,0.0,5970.25,284.61,3130.71,2839.54
ORD-20250108-022127,20250108,1020,506,303,0,8,1763.33,0.0,14106.64,0.0,14106.64,911.16,7289.28,6817.36
ORD-20250108-022128,20250108,1009,503,301,0,22,333.27,0.0,7331.94,0.0,7331.94,176.53,3883.66,3448.28
ORD-20250108-022129,20250108,1018,512,303,0,32,627.63,0.0,20084.16,0.0,20084.16,368.52,11792.64,8291.52
ORD-20250109-022130,20250109,1017,523,302,0,3,357.47,0.0,1072.41,0.0,1072.41,208.24,624.72,447.69
ORD-20250109-022131,20250109,1002,513,301,0,20,158.28,0.0,3165.6,0.0,3165.6,83.66,1673.2,1492.4
ORD-20250109-022132,20250109,1003,507,304,0,120,204.45,0.0,24534.0,0.0,24534.0,108.85,13062.0,11472.0
ORD-20250109-022133,20250109,1014,518,301,0,12,620.24,0.0,7442.88,0.0,7442.88,337.6,4051.2,3391.68
ORD-20250109-022134,20250109,1010,517,301,0,12,542.75,0.0,6513.0,0.0,6513.0,284.61,3415.32,3097.68
ORD-20250109-022135,20250109,1019,501,302,0,22,2155.26,0.0,47415.72,0.0,47415.72,1243.92,27366.24,20049.48
ORD-20250109-022136,20250109,1007,502,303,0,27,193.73,0.0,5230.71,0.0,5230.71,110.72,2989.44,2241.27
ORD-20250109-022137,20250109,1022,511,302,0,14,1209.05,0.0,16926.7,0.0,16926.7,672.03,9408.42,7518.28
ORD-20250109-022138,20250109,1018,506,302,0,60,627.63,0.0,37657.8,0.0,37657.8,368.52,22111.2,15546.6
ORD-20250109-022139,20250109,1001,514,304,0,12,195.14,0.0,2341.68,0.0,2341.68,105.82,1269.84,1071.84
ORD-20250109-022140,20250109,1007,506,301,0,7,193.73,0.0,1356.11,0.0,1356.11,110.72,775.04,581.07
ORD-20250109-022141,20250109,1020,501,302,0,20,1763.33,0.0,35266.6,0.0,35266.6,911.16,18223.2,17043.4
ORD-20250109-022142,20250109,1023,524,304,0,23,2441.4,0.0,56152.2,0.0,56152.2,1369.47,31497.81,24654.39
ORD-20250109-022143,20250109,1003,522,301,0,7,204.45,0.0,1431.15,0.0,1431.15,108.85,761.95,669.2
ORD-20250110-022144,20250110,1017,513,301,0,5,357.47,0.0,1787.35,0.0,1787.35,208.24,1041.2,746.15
ORD-20250110-022145,20250110,1023,514,301,0,10,2441.4,0.0,24414.0,0.0,24414.0,1369.47,13694.7,10719.3
ORD-20250110-022146,20250110,1022,503,305,0,64,1209.05,0.0,77379.2,0.0,77379.2,672.03,43009.92,34369.28
ORD-20250110-022147,20250110,1016,511,301,0,17,252.72,0.0,4296.24,0.0,4296.24,128.58,2185.86,2110.38
ORD-20250110-022148,20250110,1020,511,305,0,37,1763.33,0.0,65243.21,0.0,65243.21,911.16,33712.92,31530.29
ORD-20250110-022149,20250110,1014,507,303,0,38,620.24,0.0,23569.12,0.0,23569.12,337.6,12828.8,10740.32
ORD-20250110-022150,20250110,1020,505,301,0,24,1763.33,0.0,42319.92,0.0,42319.92,911.16,21867.84,20452.08
ORD-20250110-022151,20250110,1012,507,301,0,13,852.4,0.0,11081.2,0.0,11081.2,495.07,6435.91,4645.29
ORD-20250110-022152,20250110,1019,524,302,0,18,2155.26,0.0,38794.68,0.0,38794.68,1243.92,22390.56,16404.12
ORD-20250110-022153,20250110,1003,510,305,0,18,204.45,0.0,3680.1,0.0,3680.1,108.85,1959.3,1720.8
ORD-20250110-022154,20250110,1022,504,301,0,5,1209.05,0.0,6045.25,0.0,6045.25,672.03,3360.15,2685.1
ORD-20250111-022155,20250111,1010,514,304,0,55,542.75,0.0,29851.25,0.0,29851.25,284.61,15653.55,14197.7
ORD-20250111-022156,20250111,1013,517,303,0,11,539.74,0.0,5937.14,0.0,5937.14,327.32,3600.52,2336.62
ORD-20250111-022157,20250111,1022,502,302,0,12,1209.05,0.0,14508.6,0.0,14508.6,672.03,8064.36,6444.24
ORD-20250111-022158,20250111,1013,512,301,0,16,539.74,0.0,8635.84,0.0,8635.84,327.32,5237.12,3398.72
ORD-20250111-022159,20250111,1021,510,301,0,4,2016.18,0.0,8064.72,0.0,8064.72,1132.3,4529.2,3535.52
ORD-20250111-022160,20250111,1022,513,301,0,2,1209.05,0.0,2418.1,0.0,2418.1,672.03,1344.06,1074.04
ORD-20250111-022161,20250111,1002,524,301,0,16,158.28,0.0,2532.48,0.0,2532.48,83.66,1338.56,1193.92
ORD-20250111-022162,20250111,1005,505,301,0,16,120.36,0.0,1925.76,0.0,1925.76,68.4,1094.4,831.36
ORD-20250111-022163,20250111,1004,519,302,0,17,186.71,0.0,3174.07,0.0,3174.07,107.66,1830.22,1343.85
ORD-20250111-022164,20250111,1013,520,301,0,14,539.74,0.0,7556.36,0.0,7556.36,327.32,4582.48,2973.88
ORD-20250111-022165,20250111,1002,516,303,0,37,158.28,0.0,5856.36,0.0,5856.36,83.66,3095.42,2760.94
ORD-20250111-022166,20250111,1021,516,302,0,33,2016.18,0.0,66533.94,0.0,66533.94,1132.3,37365.9,29168.04
ORD-20250111-022167,20250111,1005,504,301,0,35,120.36,0.0,4212.6,0.0,4212.6,68.4,2394.0,1818.6
ORD-20250112-022168,20250112,1004,503,301,0,42,186.71,0.0,7841.82,0.0,7841.82,107.66,4521.72,3320.1
ORD-20250112-022169,20250112,1017,510,304,0,72,357.47,0.0,25737.84,0.0,25737.84,208.24,14993.28,10744.56
ORD-20250112-022170,20250112,1007,503,301,0,23,193.73,0.0,4455.79,0.0,4455.79,110.72,2546.56,1909.23
ORD-20250112-022171,20250112,1012,502,303,0,69,852.4,0.0,58815.6,0.0,58815.6,495.07,34159.83,24655.77
ORD-20250112-022172,20250112,1007,523,301,0,17,193.73,0.0,3293.41,0.0,3293.41,110.72,1882.24,1411.17
ORD-20250112-022173,20250112,1023,521,303,0,12,2441.4,0.0,29296.8,0.0,29296.8,1369.47,16433.64,12863.16
ORD-20250112-022174,20250112,1003,520,301,0,30,204.45,0.0,6133.5,0.0,6133.5,108.85,3265.5,2868.0
ORD-20250112-022175,20250112,1013,513,302,0,4,539.74,0.0,2158.96,0.0,2158.96,327.32,1309.28,849.68
ORD-20250112-022176,20250112,1011,504,301,0,31,491.02,0.0,15221.62,0.0,15221.62,250.08,7752.48,7469.14
ORD-20250112-022177,20250112,1005,502,304,0,47,120.36,0.0,5656.92,0.0,5656.92,68.4,3214.8,2442.12
ORD-20250112-022178,20250112,1005,513,303,0,9,120.36,0.0,1083.24,0.0,1083.24,68.4,615.6,467.64
ORD-20250112-022179,20250112,1007,504,305,0,63,193.73,0.0,12204.99,0.0,12204.99,110.72,6975.36,5229.63
ORD-20250112-022180,20250112,1023,522,302,0,38,2441.4,0.0,92773.2,0.0,92773.2,1369.47,52039.86,40733.34
ORD-20250112-022181,20250112,1022,509,301,0,38,1209.05,0.0,45943.9,0.0,45943.9,672.03,25537.14,20406.76
ORD-20250112-022182,20250112,1014,509,301,0,12,620.24,0.0,7442.88,0.0,7442.88,337.6,4051.2,3391.68
ORD-20250112-022183,20250112,1022,503,302,0,34,1209.05,0.0,41107.7,0.0,41107.7,672.03,22849.02,18258.68
ORD-20250112-022184,20250112,1010,510,302,0,24,542.75,0.0,13026.0,0.0,13026.0,284.61,6830.64,6195.36
ORD-20250112-022185,20250112,1004,520,303,0,21,186.71,0.0,3920.91,0.0,3920.91,107.66,2260.86,1660.05
ORD-20250112-022186,20250112,1006,505,301,0,7,217.32,0.0,1521.24,0.0,1521.24,124.01,868.07,653.17
ORD-20250112-022187,20250112,1019,502,301,0,5,2155.26,0.0,10776.3,0.0,10776.3,1243.92,6219.6,4556.7
ORD-20250112-022188,20250112,1019,502,302,0,31,2155.26,0.0,66813.06,0.0,66813.06,1243.92,38561.52,28251.54
ORD-20250113-022189,20250113,1005,509,301,0,12,120.36,0.0,1444.32,0.0,1444.32,68.4,820.8,623.52
ORD-20250113-022190,20250113,1012,514,301,0,1,852.4,0.0,852.4,0.0,852.4,495.07,495.07,357.33
ORD-20250113-022191,20250113,1020,506,304,0,25,1763.33,0.0,44083.25,0.0,44083.25,911.16,22779.0,21304.25
ORD-20250113-022192,20250113,1008,501,303,0,17,196.47,0.0,3339.99,0.0,3339.99,129.1,2194.7,1145.29
ORD-20250113-022193,20250113,1010,511,303,0,30,542.75,0.0,16282.5,0.0,16282.5,284.61,8538.3,7744.2
ORD-20250113-022194,20250113,1021,506,301,0,28,2016.18,0.0,56453.04,0.0,56453.04,1132.3,31704.4,24748.64
ORD-20250113-022195,20250113,1001,509,304,0,48,195.14,0.0,9366.72,0.0,9366.72,105.82,5079.36,4287.36
ORD-20250113-022196,20250113,1001,511,301,0,4,195.14,0.0,780.56,0.0,780.56,105.82,423.28,357.28
ORD-20250113-022197,20250113,1021,511,301,0,14,2016.18,0.0,28226.52,0.0,28226.52,1132.3,15852.2,12374.32
ORD-20250113-022198,20250113,1012,502,302,0,80,852.4,0.0,68192.0,0.0,68192.0,495.07,39605.6,28586.4
ORD-20250113-022199,20250113,1005,520,302,0,27,120.36,0.0,3249.72,0.0,3249.72,68.4,1846.8,1402.92
ORD-20250114-022200,20250114,1004,520,302,0,7,186.71,0.0,1306.97,0.0,1306.97,107.66,753.62,553.35
ORD-20250114-022201,20250114,1008,523,301,0,19,196.47,0.0,3732.93,0.0,3732.93,129.1,2452.9,1280.03
ORD-20250114-022202,20250114,1004,503,303,0,23,186.71,0.0,4294.33,0.0,4294.33,107.66,2476.18,1818.15
ORD-20250114-022203,20250114,1004,518,304,0,11,186.71,0.0,2053.81,0.0,2053.81,107.66,1184.26,869.55
ORD-20250114-022204,20250114,1003,501,302,0,42,204.45,0.0,8586.9,0.0,8586.9,108.85,4571.7,4015.2
ORD-20250114-022205,20250114,1021,505,301,0,18,2016.18,0.0,36291.24,0.0,36291.24,1132.3,20381.4,15909.84
ORD-20250114-022206,20250114,1006,516,302,0,7,217.32,0.0,1521.24,0.0,1521.24,124.01,868.07,653.17
ORD-20250114-022207,20250114,1021,511,301,0,24,2016.18,0.0,48388.32,0.0,48388.32,1132.3,27175.2,21213.12
ORD-20250114-022208,20250114,1018,507,301,0,14,627.63,0.0,8786.82,0.0,8786.82,368.52,5159.28,3627.54
ORD-20250114-022209,20250114,1006,513,301,0,17,217.32,0.0,3694.44,0.0,3694.44,124.01,2108.17,1586.27
ORD-20250114-022210,20250114,1023,522,301,0,11,2441.4,0.0,26855.4,0.0,26855.4,1369.47,15064.17,11791.23
ORD-20250114-022211,20250114,1017,505,301,0,20,357.47,0.0,7149.4,0.0,7149.4,208.24,4164.8,2984.6
ORD-20250114-022212,20250114,1021,502,301,0,22,2016.18,0.0,44355.96,0.0,44355.96,1132.3,24910.6,19445.36
ORD-20250114-022213,20250114,1001,502,304,0,108,195.14,0.0,21075.12,0.0,21075.12,105.82,11428.56,9646.56
ORD-20250114-022214,20250114,1004,511,301,0,5,186.71,0.0,933.55,0.0,933.55,107.66,538.3,395.25
ORD-20250114-022215,20250114,1022,520,304,0,47,1209.05,0.0,56825.35,0.0,56825.35,672.03,31585.41,25239.94
ORD-20250115-022216,20250115,1007,507,301,0,11,193.73,0.0,2131.03,0.0,2131.03,110.72,1217.92,913.11
ORD-20250115-022217,20250115,1006,507,303,0,23,217.32,0.0,4998.36,0.0,4998.36,124.01,2852.23,2146.13
ORD-20250115-022218,20250115,1005,521,301,0,22,120.36,0.0,2647.92,0.0,2647.92,68.4,1504.8,1143.12
ORD-20250115-022219,20250115,1013,521,301,0,8,539.74,0.0,4317.92,0.0,4317.92,327.32,2618.56,1699.36
ORD-20250115-022220,20250115,1020,512,304,0,11,1763.33,0.0,19396.63,0.0,19396.63,911.16,10022.76,9373.87
ORD-20250115-022221,20250115,1003,511,301,0,23,204.45,0.0,4702.35,0.0,4702.35,108.85,2503.55,2198.8
ORD-20250115-022222,20250115,1019,507,302,0,25,2155.26,0.0,53881.5,0.0,53881.5,1243.92,31098.0,22783.5
ORD-20250115-022223,20250115,1005,519,304,0,49,120.36,0.0,5897.64,0.0,5897.64,68.4,3351.6,2546.04
ORD-20250115-022224,20250115,1002,509,305,0,53,158.28,0.0,8388.84,0.0,8388.84,83.66,4433.98,3954.86
ORD-20250115-022225,20250115,1013,505,301,0,23,539.74,0.0,12414.02,0.0,12414.02,327.32,7528.36,4885.66
ORD-20250115-022226,20250115,1001,521,301,0,21,195.14,0.0,4097.94,0.0,4097.94,105.82,2222.22,1875.72
ORD-20250116-022227,20250116,1001,517,302,0,9,195.14,0.0,1756.26,0.0,1756.26,105.82,952.38,803.88
ORD-20250116-022228,20250116,1006,503,301,0,56,217.32,0.0,12169.92,0.0,12169.92,124.01,6944.56,5225.36
ORD-20250116-022229,20250116,1023,504,305,0,34,2441.4,0.0,83007.6,0.0,83007.6,1369.47,46561.98,36445.62
ORD-20250116-022230,20250116,1010,512,302,0,16,542.75,0.0,8684.0,0.0,8684.0,284.61,4553.76,4130.24
ORD-20250116-022231,20250116,1021,505,301,0,11,2016.18,0.0,22177.98,0.0,22177.98,1132.3,12455.3,9722.68
ORD-20250116-022232,20250116,1004,512,301,0,22,186.71,0.0,4107.62,0.0,4107.62,107.66,2368.52,1739.1
ORD-20250116-022233,20250116,1010,509,303,0,27,542.75,0.0,14654.25,0.0,14654.25,284.61,7684.47,6969.78
ORD-20250116-022234,20250116,1021,502,301,0,43,2016.18,0.0,86695.74,0.0,86695.74,1132.3,48688.9,38006.84
ORD-20250116-022235,20250116,1020,501,301,0,73,1763.33,0.0,128723.09,0.0,128723.09,911.16,66514.68,62208.41
ORD-20250116-022236,20250116,1004,503,301,0,91,186.71,0.0,16990.61,0.0,16990.61,107.66,9797.06,7193.55
ORD-20250116-022237,20250116,1022,520,303,0,19,1209.05,0.0,22971.95,0.0,22971.95,672.03,12768.57,10203.38
ORD-20250116-022238,20250116,1007,520,301,0,17,193.73,0.0,3293.41,0.0,3293.41,110.72,1882.24,1411.17
ORD-20250116-022239,20250116,1019,518,304,0,23,2155.26,0.0,49570.98,0.0,49570.98,1243.92,28610.16,20960.82
ORD-20250117-022240,20250117,1019,522,301,0,6,2155.26,0.0,12931.56,0.0,12931.56,1243.92,7463.52,5468.04
ORD-20250117-022241,20250117,1018,511,301,0,16,627.63,0.0,10042.08,0.0,10042.08,368.52,5896.32,4145.76
ORD-20250117-022242,20250117,1021,512,303,0,21,2016.18,0.0,42339.78,0.0,42339.78,1132.3,23778.3,18561.48
ORD-20250117-022243,20250117,1021,521,304,0,13,2016.18,0.0,26210.34,0.0,26210.34,1132.3,14719.9,11490.44
ORD-20250117-022244,20250117,1006,507,303,0,20,217.32,0.0,4346.4,0.0,4346.4,124.01,2480.2,1866.2
ORD-20250117-022245,20250117,1018,511,305,0,8,627.63,0.0,5021.04,0.0,5021.04,368.52,2948.16,2072.88
ORD-20250117-022246,20250117,1002,501,304,0,38,158.28,0.0,6014.64,0.0,6014.64,83.66,3179.08,2835.56
ORD-20250117-022247,20250117,1013,514,302,0,7,539.74,0.0,3778.18,0.0,3778.18,327.32,2291.24,1486.94
ORD-20250117-022248,20250117,1012,521,303,0,22,852.4,0.0,18752.8,0.0,18752.8,495.07,10891.54,7861.26
ORD-20250117-022249,20250117,1001,524,301,0,10,195.14,0.0,1951.4,0.0,1951.4,105.82,1058.2,893.2
ORD-20250117-022250,20250117,1007,516,301,0,22,193.73,0.0,4262.06,0.0,4262.06,110.72,2435.84,1826.22
ORD-20250117-022251,20250117,1001,503,302,0,16,195.14,0.0,3122.24,0.0,3122.24,105.82,1693.12,1429.12
